FID,YEAR_,DISTRICT,COSITE,ROADWAY,DESC_FRM,DESC_TO,AADT,AADTFLG,KFLG,K100FLG,DFLG,TFLG,COUNTYDOT,COUNTY,MNG_DIST,BEGIN_POST,END_POST,KFCTR,K100FCTR,DFCTR,TFCTR,Shape_Leng,Shape__Length
19618,2023,4,869233,86525500,N/A,NE 3 AVE,30500,C,F,F,F,F,86,Broward,4,1.055,2.092,9,0,57.9,3,1670.0188,1670.0187775489
19619,2023,6,877004,87000043,SW 187 AVE,SW 177 AVE/KROME AVE,13600,C,F,F,F,A,87,Miami-Dade,6,0.624,1.642,9,0,63.1,6,1641.0212,1641.02119779724
19620,2023,4,934116,93220140,I-95 / NB,GATEWAY BLVD,15500,F,F,F,W,F,93,Palm Beach,4,0,0.328,8,0,99.9,7.2,540.6162,540.616151736431
19621,2023,4,869419,86000010,PINE ISLAND RD,UNIVERSITY DR,11000,C,F,F,F,F,86,Broward,4,0,0.918,9,0,54.2,3,1477.2486,1477.24855755666
19622,2023,7,151257,15150302,US-19/SR-55 NB,15150300 FRNT RD NB,2000,C,F,F,W,2,15,Pinellas,7,0,0.029,9,0,99.9,3.8,46.5331,46.5331479849917
19623,2023,7,159155,15000409,CR-1/PARK ST,37 ST N,6300,X,F,F,F,F,15,Pinellas,7,0,4.304,9,0,53.2,6.8,6928.611,6928.61104600531
19624,2023,7,150183,15190900,1774 FT N OF BR 214,SOUTH END BRIDGE 184,68222,C,A,A,A,A,15,Pinellas,7,0,1.196,8,0,55.1,6.9,1950.7358,1950.73575982198
19625,2023,7,159247,15000433,118 ST,WALSINGHAM RD,2100,X,F,F,F,F,15,Pinellas,7,0,3.002,9,0,53.2,8.7,4824.6732,4824.67320055664
19626,2023,4,937641,93537000,US-1/SR-5/S FED HWY,SR-5/US-1/N DIXIE HW,10500,F,F,F,F,F,93,Palm Beach,4,0,1.066,9,0,60.6,7.2,1718.1961,1718.19608542487
19627,2023,5,797097,79522000,WILLIAMSON BLVD,N/A,2400,C,F,F,F,A,79,Volusia,5,0,1.509,9,0,59.1,1,2443.1837,2443.18369354287
19628,2023,7,159143,15000311,1 ST S,1 ST S,4100,X,F,F,F,F,15,Pinellas,7,0.19,0.51,9,0,53.2,8.7,516.5969,516.596902714732
19629,2023,2,389101,38000009,E GREEN ST,E VETERANS DR,700,V,F,F,F,F,38,Taylor,2,0,0.337,9,0,55.3,2.4,542.0829,542.082879361106
19630,2023,7,159103,15000254,CENTRAL AVE,22 AVE N,19100,C,F,F,F,F,15,Pinellas,7,0,1.473,9,0,53.2,8.7,2370.1025,2370.10254590167
19631,2023,4,937325,93565000,GREENVIEW SHORES BLV,N/A,14500,F,F,F,F,1,93,Palm Beach,4,0,1.152,9,0,58.1,6.7,1854.5498,1854.54984654522
19632,2023,1,120163,12000245,THREE OAKS PKWY,THREE OAKS PKWY,2000,C,F,F,F,F,12,Lee,1,0,1.11,9,0,53.8,4.2,1780.6127,1780.61266243474
19633,2023,4,867472,86511500,CORAL RIDGE DR,N/A,31500,C,F,F,F,F,86,Broward,4,0,1,9,0,54.2,3,1613.4095,1613.40948963507
19634,2023,3,500217,50510000,US-90/SR-10/MAIN ST,CR-379A/GLORY RD,800,C,F,F,F,A,50,Gadsden,3,11.49,13.615,9.5,0,56.7,8.2,3423.154,3423.15399958911
19635,2023,3,502622,50001022,GORE AT I-10 EB,GORE AT CR-270A,400,C,F,F,W,F,50,Gadsden,3,0,0.283,9.5,0,99.9,7.7,455.8269,455.826863111516
19636,2023,7,152744,15190040,I-275/SR93 OFF RAMP,54TH AVE N WB,6400,F,F,F,W,F,15,Pinellas,7,0,0.268,8,0,99.9,6.8,437.4057,437.405732629503
19637,2023,4,940026,94631002,N/A,25TH ST/CR 615,13200,F,F,F,F,F,94,St. Lucie,4,1.022,2.093,9,0,51.6,7.1,1723.6335,1723.63347072217
19638,2023,4,947079,94000093,SE VETERANS MEM PKWY,N/A,6000,S,F,F,F,2,94,St. Lucie,4,0,0.622,9,0,51.6,6.3,996.8626,996.862617121593
19639,2023,4,930079,93720001,SR-715/NW 16 ST,SR-80/S  MAIN ST,7600,F,F,F,F,1,93,Palm Beach,4,0,1.006,9,0,58.1,5,1613.33,1613.33002056391
19640,2023,4,930693,93530000,N/A,N/A,49500,F,F,F,F,F,93,Palm Beach,4,0.252,0.912,9,0,58,7.2,1062.5038,1062.50382534638
19641,2023,1,124161,12000144,CHIQUITA BLVD,SANTA BARBARA BLVD S,9700,C,F,F,F,A,12,Lee,1,0,2.029,9,0,53.5,5.6,3270.8609,3270.86085482001
19642,2023,7,159128,15000294,US-19,N/A,9300,C,F,F,F,F,15,Pinellas,7,0,0.109,9,0,53.2,8.7,171.5114,171.511449063199
19643,2023,7,152763,15190078,I-275/SR-93 SB,SR-688/ULMERTON RD,20000,F,F,F,W,F,15,Pinellas,7,0,0.552,8,0,99.9,3,842.745,842.744989388021
19644,2023,4,869307,86000415,SR-818/GRIFFIN RD,N/A,16600,C,F,F,F,F,86,Broward,4,0,0.512,9,0,57.9,3,825.3932,825.393157925477
19645,2023,4,937381,93856000,CR-809/MILITARY TRL,PALMWOOD RD,9900,S,F,F,F,2,93,Palm Beach,4,0,1.601,9,0,58.1,3.7,2578.0732,2578.07320725408
19646,2023,1,121217,12000217,BRAMAN AVE,US 41,3100,C,F,F,F,F,12,Lee,1,0,1.24,9,0,53.5,8.9,1996.0631,1996.0631169083
19647,2023,4,978619,86472019,SR 869 SB,SAMPLE ROAD,2000,C, , , ,F,86,Broward,8,0,0.294,8,0,0,6.6,471.3456,471.345569137299
19648,2023,3,505057,50508000,CR-274/BARACK OBAMA,S SHELFER ST,2400,C,F,F,F,F,50,Gadsden,3,0.455,0.955,9,0,56.7,7.7,802.6914,802.691372344328
19649,2023,4,971940,93470000,Bridge No-931004,N/A,80300,C,D,D,D,F,93,Palm Beach,8,24.32,26.271,9,0,56.5,18,3138.1301,3138.13013262418
19650,2023,7,152759,15190031,SR-686/ROOSEVELT BLV,I-275/SR-93 NB,2100,S,F,F,W,F,15,Pinellas,7,0,0.333,8,0,99.9,6.8,433.4635,433.463487153758
19651,2023,4,948534,94000079,PORT ST LUCIE BLVD,SW MAC KENZIE ST,10300,S,F,F,F,2,94,St. Lucie,4,0,3.716,9,0,51.6,9.6,5979.5186,5979.51861790215
19652,2023,4,937396,93923000,MAPLEWOOD DR,GREENWAY DR,20800,F,F,F,F,F,93,Palm Beach,4,0,0.22,9,0,58.1,7.2,361.6526,361.652560888065
19653,2023,4,930498,93510000,I-95,N/A,54500,C,F,F,F,A,93,Palm Beach,4,1.072,1.362,9,0,58,10.9,466.8343,466.834329764803
19654,2023,2,379138,37540000,216TH ST,CR-136 E,1000,C,F,F,F,F,37,Suwannee,2,7.321,26.23,9.5,0,55.5,6.1,30440.4955,30440.4955095945
19655,2023,4,948540,94530000,N/A,N/A,17400,V,F,F,F,F,94,St. Lucie,4,8.404,11.197,9,0,51.6,7.1,4495.0363,4495.03627812146
19656,2023,4,970974,93470152,PIKE ROAD,SR 91 SB,6950,C, , , ,F,93,Palm Beach,8,0,0.2,8,0,0,13.6,329.1947,329.194734594595
19657,2023,4,934130,93220160,JAMES TURNAGE BLVD,NB I-95/93220151,7400,C,F,F,W,A,93,Palm Beach,4,0,1.073,8,0,99.9,6,1719.6866,1719.68663029864
19658,2023,4,869002,86000284,ELLER DR,SE 14 AVE,2700,T,F,F,F,F,86,Broward,4,0,0.26,9,0,54.2,7.3,425.3619,425.361892303321
19659,2023,2,380131,38010000,N/A,N/A,10300,C,F,F,F,F,38,Taylor,2,25.719,26.837,9,0,55.3,12.4,1800.0155,1800.01552890271
19660,2023,4,970434,86471071,NW 57 AVE/RED ROAD,SR 821 SB,7050,C, , , ,F,86,Broward,8,0,0.296,8,0,0,5.7,482.239,482.238950367666
19661,2023,4,940085,94000005,JOHNSTON RD,JOHNSTON RD,2200,V,F,F,F,F,94,St. Lucie,4,0,0.752,9.5,0,51.6,20.7,1202.3785,1202.37845661132
19662,2023,3,505012,50020000,N MADISON ST,SR-12/SR-269/RALPH S,4300,C,F,F,F,A,50,Gadsden,3,0.206,1.538,9,0,56.7,6.1,2144.3175,2144.31753439055
19663,2023,4,935412,93280000,Bridge No-930183,SB AUSTRALIAN AVE,67000,C,F,F,F,A,93,Palm Beach,4,7.724,8.336,9,0,58,8.1,984.9284,984.928439525772
19664,2023,4,860301,86530500,I-95 SOUTH BOUND,N/A,39000,C,F,F,F,A,86,Broward,4,0.737,1.439,9,0,57.9,2.3,1129.4041,1129.40412148151
19665,2023,5,797096,79515000,WILLIAMSON BLVD,RIDGEWOOD,1950,C,F,F,F,A,79,Volusia,5,0,4.143,9,0,59.1,10.6,6665.9513,6665.95130071648
19666,2023,7,159093,15000330,CR 1/KEENE RD,SR-580/MAIN ST,3000,C,F,F,F,F,15,Pinellas,7,0,0.71,9,0,53.2,8.7,1134.7258,1134.72584913612
19667,2023,5,738036,73000037,FOREST GROVE DR,MATANZAS WOODS PKWY,4300,F,F,F,F,F,73,Flagler,5,0,0.075,9.5,0,58.9,7.7,120.2303,120.230313973309
19668,2023,4,937347,93580505,N/A,BOYNTON BEACH BLVD,33500,C,F,F,F,F,93,Palm Beach,4,0.447,1.442,9,0,58,7.2,1605.7444,1605.74444055043
19669,2023,4,937622,93508000,SR-80,W SUGARHOUSE RD,2100,F,F,F,F,F,93,Palm Beach,4,0,1.028,9,0,58.1,7.2,1656.8434,1656.84337377284
19670,2023,1,120146,12000226,NE 40 TER,NE 13 PL,1700,S,F,F,F,2,12,Lee,1,2.663,3.633,9,0,55.4,9.8,1560.9262,1560.92618975334
19671,2023,3,491501,49010000,PAL RIVER RD,12TH ST,5800,C,F,F,F,A,49,Franklin,3,5.276,7.314,9.5,0,64.2,10.4,3280.9222,3280.92218891996
19672,2023,4,971163,93470124,SR 91 SB,93470121 RAMP,5200,C,F,F,W,F,93,Palm Beach,8,0,0.144,8,0,99.9,18,231.9594,231.959401753563
19673,2023,4,934503,93220132,WB PALMETTO PARK RD,SB I-95/SR-9,8000,F,F,F,W,F,93,Palm Beach,4,0,0.179,8,0,99.9,7.2,287.6164,287.616394590769
19674,2023,4,867115,86000010,N/A,US-441/SR-7,18300,C,F,F,F,F,86,Broward,4,2.919,4.212,9,0,54.2,3,2080.6742,2080.67423234119
19675,2023,4,978641,86472041,US 441/SR 7,SR 869 NB,7300,C,F,F,W,F,86,Broward,8,0,0.309,8,0,99.9,6.6,496.9643,496.964291430483
19676,2023,5,737004,73000003,N/A,N/A,1600,F,F,F,F,1,73,Flagler,5,10.012,12.147,9.5,0,58.9,12.1,3437.5546,3437.55463640559
19677,2023,5,738037,73900004,CR 207,US 1/SR 5,500,T,F,F,F,F,73,Flagler,5,0,0.143,9,0,58.9,7.7,229.4125,229.412491249963
19678,2023,7,159252,15000442,E LAKE WOODLANDS PKY,CR-611/E LAKE RD,350,X,F,F,F,F,15,Pinellas,7,0,1.69,9,0,53.2,8.7,2721.8608,2721.86076619776
19679,2023,4,937293,93530500,N/A,JOG RD,40000,F,F,F,F,F,93,Palm Beach,4,2.937,3.622,9,0,58,7.2,1101.3835,1101.38347474279
19680,2023,1,124164,12000146,PINE ISLAND RD/SR 78,KISMET PKWY,7600,C,F,F,F,A,12,Lee,1,0,2.5,9,0,55.4,7.5,4010.811,4010.81103001128
19681,2023,7,159115,15000318,US1-9/SR-55/34 ST S,31 ST S,2900,C,F,F,F,F,15,Pinellas,7,0,0.251,9,0,53.2,8.7,403.9049,403.904917376512
19682,2023,4,867811,86000401,NOB HILL RD,JACARANDA CO CLUB DR,28500,C,F,F,F,F,86,Broward,4,0,0.909,9,0,54.2,3,1453.5115,1453.5114521753
19683,2023,7,159113,15000272,15150400 FRNT RD SB,SR-580/MAIN ST,5200,C,F,F,F,F,15,Pinellas,7,2.966,4.032,9,0,53.2,8.7,1714.3683,1714.36834247989
19684,2023,4,937319,93561000,SOUTH SHORES BLVD,WELLINTONG TRACE,16800,F,F,F,F,F,93,Palm Beach,4,0,1.41,9,0,58.1,7.2,2270.0057,2270.00570651859
19685,2023,1,120122,12000202,GUNNERY RD N,SUNSHINE BLVD N,6000,C,F,F,F,A,12,Lee,1,0,1.828,9,0,55.4,6.3,2942.0896,2942.0896421526
19686,2023,4,867139,86509501,SR-817/UNIVERSITY DR,N/A,39000,C,F,F,F,F,86,Broward,4,0,0.554,9,0,54.2,3,894.2687,894.268732267228
19687,2023,6,878677,87000012,NW 97 AVE,NW 87 AVE,3000,F,F,F,F,F,87,Miami-Dade,6,0,1.11,9,0,55.1,7.7,1786.545,1786.54498747255
19688,2023,4,970752,93470094,93470092 RAMP,SR 91 NB,5500,C,F,F,W,F,93,Palm Beach,8,0,0.441,8,0,99.9,13.6,706.3725,706.372501533537
19689,2023,4,869076,86600004,NE 55 PL,US-1/SR-5,8100,C,F,F,F,F,86,Broward,4,2.053,2.74,9,0,54.2,3,1102.871,1102.87099455094
19690,2023,4,948544,94778000,N/A,GILSON RD,17500,C,F,F,F,A,94,St. Lucie,4,2.695,6.639,9,0,51.6,6.5,6346.3951,6346.39511713656
19691,2023,4,940071,94000097,LENNARD RD,SE GREEN RIVER PKWY,7900,V,F,F,F,F,94,St. Lucie,4,0,1.738,9,0,52.3,7.1,2796.2616,2796.26162164337
19692,2023,4,937374,93833000,BROWARD COUNTY LINE,SW 18 ST,32500,F,F,F,F,F,93,Palm Beach,4,0,0.236,9,0,58,7.2,377.9731,377.973057090817
19693,2023,6,878121,87000061,SW 216 ST,SW 184 ST/EUREKA DR,9200,S,F,F,F,F,87,Miami-Dade,6,0,2.141,9,0,63.1,8,3429.6682,3429.66819540072
19694,2023,3,510316,49090000,CR-30A,GULF CO LINE,2626,C,A,A,A,A,49,Franklin,3,0,3.932,9.5,0,53.6,10.5,6330.1756,6330.17564842315
19695,2023,4,869145,86000009,SR-834/SAMPLE RD,SR-869 EB /SAWGRASS,41500,C,F,F,F,F,86,Broward,4,0,1.877,9,0,57.9,3,3026.1072,3026.10721836624
19696,2023,7,151257,15150401,US-19/SR-55 SB,15150400 FRNT RD SB,2000,C,F,F,W,2,15,Pinellas,7,0,0.049,9,0,99.9,3.8,76.8606,76.8606089025687
19697,2023,7,159157,15000412,98 ST N,STARKEY RD,2800,X,F,F,F,F,15,Pinellas,7,0,0.754,9,0,53.2,6.8,1221.9353,1221.93526122493
19698,2023,4,937252,93250500,N/A,N/A,23100,C,F,F,F,F,93,Palm Beach,4,2.409,3.395,9,0,58,7.2,1584.8272,1584.8272283873
19699,2023,7,159162,15000434,SILVER EAGLE DR,CR-611/EAST LAKE RD,4300,X,F,F,F,F,15,Pinellas,7,0,0.185,9,0,53.2,8.7,315.5936,315.593604497668
19700,2023,4,937299,93545000,MILITARY TRL/SR-809,CONGRESS AVE/SR-807,27000,C,F,F,F,F,93,Palm Beach,4,0.999,3.055,9,0,58,7.2,3308.8384,3308.83844577682
19701,2023,1,126051,12000155,DANIELS PKWY,DANIELS PKWY,1000,C,F,F,F,A,12,Lee,1,0,3.29,9,0,53.8,5.5,5310.6591,5310.65911828271
19702,2023,7,159145,15000313,US-19 / SR-595 / BAY,SAN JOSE CIR,400,X,F,F,F,F,15,Pinellas,7,0,0.189,9,0,53.2,8.7,305.6224,305.622399353905
19703,2023,4,869480,86000421,N/A,N/A,5300,C,F,F,F,F,86,Broward,4,1.004,2.547,9,0,54.2,3,2483.9418,2483.94183315431
19704,2023,7,159103,15000254,49 ST N SB,N/A,19100,C,F,F,F,F,15,Pinellas,7,1.696,1.717,9,0,53.2,8.7,33.7834,33.7833887097789
19705,2023,4,937312,93555000,N/A,FOREST HILL BLVD,12600,F,F,F,F,F,93,Palm Beach,4,0.762,2.303,9,0,58,7.2,2482.5865,2482.58653505408
19706,2023,1,120153,12000233,GLADIOLUS DR,SUMMERLIN RD,1600,S,F,F,F,2,12,Lee,1,0,1.074,9,0,55.4,3.2,1728.6759,1728.6758535364
19707,2023,4,869347,86517000,HILLSBORO BLVD,PALM BEACH CO LINE,27000,C,F,F,F,F,86,Broward,4,4.278,4.987,9,0,57.9,3,1141.4478,1141.44777528067
19708,2023,6,878102,87000004,NW 25 ST,NW 28 ST,3900,S,F,F,F,F,87,Miami-Dade,6,0.191,0.352,9,0,55.1,4.8,257.6286,257.628589048974
19709,2023,3,502629,50001029,GORE AT I-10 WB,GORE AT CR-270A,600,C,F,F,W,F,50,Gadsden,3,0,0.27,9.5,0,99.9,7.7,431.5143,431.514253049488
19710,2023,7,152747,15190042,I-275/SR-93 NB,54 AVE N EB,5500,F,F,F,W,F,15,Pinellas,7,0,0.175,8,0,99.9,6.8,278.0622,278.062227783054
19711,2023,4,945077,94813000,N/A,N/A,44500,F,F,F,F,2,94,St. Lucie,4,1.144,2.95,9,0,51.6,6.2,2906.9986,2906.99863439242
19712,2023,4,940070,94000094,SELVITZ RD,NW ST JAMES DR,1400,S,F,F,F,2,94,St. Lucie,4,0,0.886,9,0,51.6,10.1,1419.7695,1419.76947254331
19713,2023,4,937371,93832000,PALMETTO PK,N/A,29500,C,F,F,F,F,93,Palm Beach,4,1.275,2.562,9,0,58,7.2,2072.1228,2072.12277849872
19714,2023,4,930472,93530000,DESOTO RD,N/A,45000,C,F,F,F,F,93,Palm Beach,4,0,0.252,9,0,58,7.2,405.7029,405.702876914144
19715,2023,1,124525,12000117,COCONUT RD,CORKSCREW RD,30000,C,F,F,F,A,12,Lee,1,6.469,9.057,9,0,53.8,4.6,4158.7166,4158.71660582259
19716,2023,4,947010,94000036,OLEANDER AVE,US 1/ SR 5,1800,C,F,F,F,A,94,St. Lucie,4,0,0.507,9,0,51.6,9,815.4516,815.451624450393
19717,2023,4,934061,93220158,NB I-95/SR-9,EB BELVEDERE RD,12000,F,F,F,W,F,93,Palm Beach,4,0,0.741,8,0,99.9,6.9,1192.9982,1192.9981600089
19718,2023,4,867551,86000402,SUNRISE LAKES BLVD,N/A,33500,C,F,F,F,F,86,Broward,4,0,1.173,9,0,54.2,3,1887.7381,1887.73812779103
19719,2023,4,938552,93897000,N/A,SR-809/MILITARY TRL,25500,F,F,F,F,1,93,Palm Beach,4,2.589,4.684,9,0,58,4.8,3376.0425,3376.04248983452
19720,2023,1,121216,12000198,EAST GULF DR,PERIWINKLE DR,2300,C,F,F,F,F,12,Lee,1,0,0.487,9,0,55.4,8.9,783.3572,783.357194560715
19721,2023,4,978614,86472014,ATLANTIC BOULEVARD,SR 869 SB,8800,C,F,F,W,F,86,Broward,8,0,0.277,8,0,99.9,6.6,446.2201,446.220076835812
19722,2023,7,155405,15190000,N/A,4 ST N,158000,X,F,F,F,F,15,Pinellas,7,13.785,14.379,8,0,56.5,6.8,956.146,956.146016074579
19723,2023,3,505030,50080000,LAURA ST,US-90/SR-10,9400,C,F,F,F,F,50,Gadsden,3,15.197,15.389,9,0,56.7,7,309.088,309.088037108062
19724,2023,4,970811,93470099,SR 91 NB,SR 806/ATLANTIC AVE,8050,C, , , ,F,93,Palm Beach,8,0,0.308,8,0,0,13.6,499.6989,499.698883678786
19725,2023,7,152717,15190015,I-275/SR-93 SB,28 ST S NB,7000,F,F,F,W,F,15,Pinellas,7,0,0.184,8,0,99.9,6.8,284.6793,284.679347602964
19726,2023,4,940063,94000074,PEACOCK BLVD,SW CALIFORNIA BLVD,4800,V,F,F,F,F,94,St. Lucie,4,0,0.58,9,0,51.6,7.1,939.4752,939.47524435703
19727,2023,4,937395,93923000,GREENWAY DR,N/A,17800,F,F,F,F,F,93,Palm Beach,4,0.22,0.555,9,0,58.1,7.2,550.8141,550.814084377595
19728,2023,3,500323,50590000,Bridge No-500088,CR-270B/LONNIE CLARK,550,C,F,F,F,F,50,Gadsden,3,1.312,5.5,9.5,0,56.7,7.7,6738.6537,6738.65367435422
19729,2023,2,379003,37540000,US-27/SR-20,216TH ST,1300,X,F,F,F,F,37,Suwannee,2,0,7.321,9.5,0,55.5,6.1,11786.0738,11786.0738104306
19730,2023,3,491503,49510000,US-98/SR-30/AVE E,BIG OAKS,2500,C,F,F,F,F,49,Franklin,3,0,4.568,9.5,0,64.2,10.9,7352.7239,7352.72393855715
19731,2023,4,937270,93503501,N/A,SR-5/US-1/OLIVE AVE,20400,F,F,F,F,F,93,Palm Beach,4,0.45,1.061,9,0,58,7.2,981.782,981.781987789261
19732,2023,2,385001,38020000,US-221/SR-55/JEFFER,W CHURCH ST,11000,E,F,F,F,F,38,Taylor,2,0,0.599,9,0,55.3,10.9,964.0868,964.086772731208
19733,2023,4,970479,86471127,SR 821 NB,NW 27TH AVENUE,9900,C, , , ,F,86,Broward,8,0,0.265,8,0,0,5.7,427.321,427.321011257149
19734,2023,4,948505,94000006,N FFA RD,JOHNSTON RD,2100,S,F,F,F,2,94,St. Lucie,4,0,1.466,9.5,0,53.5,25.7,2356.055,2356.05498443102
19735,2023,3,501504,50010000,STEWART ST,MADISON ST,16700,C,F,F,F,F,50,Gadsden,3,20.423,20.763,9,0,56.7,6.4,547.7014,547.701366824381
19736,2023,4,930506,93290000,N/A,SR-15/N LAKE AVE S,4300,C,F,F,F,2,93,Palm Beach,4,5.842,12.072,9,0,58.1,9.5,10027.8978,10027.8978318723
19737,2023,4,869259,86540500,SR-848/STIRLING RD,SR-818/GRIFFIN RD,22500,C,F,F,F,F,86,Broward,4,0,1.303,9,0,54.2,3,2105.5654,2105.56544513948
19738,2023,5,798173,79529000,TAYLOR RD,SR-421/DUNLAWTON AVE,10800,F,F,F,F,2,79,Volusia,5,0,0.878,9,0,59.1,2.2,1405.145,1405.14500570657
19739,2023,7,159151,15000403,66 ST N,N/A,4800,X,F,F,F,F,15,Pinellas,7,0,0.889,9,0,53.2,8.7,1434.4576,1434.45758092673
19740,2023,5,738033,73000036,VOLUSIA CO LINE,VOLUSIA CO LINE,900,S,F,F,F,F,73,Flagler,5,0,1.857,9.5,0,58.9,7.7,2993.2717,2993.27173256119
19741,2023,4,937683,93587000,N PONDEROSA DR,JUDGE WIHIKOFF RD,11200,F,F,F,F,F,93,Palm Beach,4,0,0.292,9,0,58.1,7.2,469.9943,469.994287198658
19742,2023,4,937658,93560000,SR-25/US-27,CR-827,2400,F,F,F,F,F,93,Palm Beach,4,0,2.453,9.5,0,58.1,14.8,3963.7471,3963.74713355125
19743,2023,1,120162,12000244,RANCHETTE RD,6 MILE CYPRESS,3100,T,F,F,F,F,12,Lee,1,0,0.817,9,0,53.8,5.6,1304.362,1304.3619624749
19744,2023,4,867727,86524500,POWERLINE RD,ANDREWS AV/SW 12 AV,17700,C,F,F,F,F,86,Broward,4,0,1.09,9,0,57.9,3,1755.3338,1755.33383939674
19745,2023,6,873000,87000042,RAMP 87260539,NW 67 AVE,34000,C,F,F,F,A,87,Miami-Dade,6,0,0.888,9,0,55.1,7.5,1434.3793,1434.37934686013
19746,2023,4,934134,93220126,I-95 NB,I-95 SB,3200,F,F,F,W,F,93,Palm Beach,4,0,0.379,8,0,99.9,7.2,610.6631,610.663125462826
19747,2023,4,865253,86000001,N/A,SR-823/FLAMINGO RD,18700,C,F,F,F,1,86,Broward,4,5.11,7.51,9,0,54.2,3.6,3864.2229,3864.22287135665
19748,2023,7,150104,15190000,Bridge No-150183,Bridge No-150154,103000,S,F,F,F,2,15,Pinellas,7,0.5,2.555,8,0,56.5,5.1,3307.9076,3307.90758003375
19749,2023,5,737003,73000003,PALM COAST PKWY,FIELDSTONE LN,5900,C,F,F,F,A,73,Flagler,5,6.089,10.003,9,0,58.9,3.2,6301.9232,6301.92315235831
19750,2023,7,155116,15200001,DOLPHIN CAY LN S,41 ST S,39500,C,F,F,F,A,15,Pinellas,7,2.97,3.29,9,0,53.2,5.4,515.5745,515.574471266674
19751,2023,7,159251,15000441,FORELOCK RD,CR-582/KEYSTONE RD,2900,X,F,F,F,F,15,Pinellas,7,0,0.643,9,0,53.2,8.7,1034.4543,1034.45434504276
19752,2023,4,930069,93514501,BEG BRIDGE 930307,N/A,42500,C,F,F,F,2,93,Palm Beach,4,0,0.262,9,0,58,6.6,421.3633,421.363331596435
19753,2023,5,797094,79502000,N/A,PROVIDENCE BLVD,13000,C,F,F,F,A,79,Volusia,5,3.956,4.344,9,0,59.1,13.7,623.6948,623.694839568863
19754,2023,7,159144,15000312,BEACH DR NE,34 ST N,3200,X,F,F,W,F,15,Pinellas,7,0,2.831,9,0,99.9,8.7,4556.2471,4556.24711549619
19755,2023,4,869502,86000413,COUNTY LINE RD,N/A,9800,C,F,F,F,F,86,Broward,4,0,0.769,9,0,57.9,3,1231.7134,1231.7133522216
19756,2023,7,159117,15000277,SOLON AVE,CR 1,1650,F,F,F,F,F,15,Pinellas,7,0,0.696,9,0,53.2,8.7,1121.9821,1121.98207844202
19757,2023,1,120132,12000212,COLONIAL BLVD,SIX MILE CYPRESS PKW,4800,C,F,F,F,A,12,Lee,1,0,1.128,9,0,55.4,2.4,1817.6674,1817.66739057483
19758,2023,7,149016,15190009,26 AVE S EB,I-275/SR-93 SB,4600,C,F,F,W,F,15,Pinellas,7,0,0.167,9,0,99.9,6.8,277.6309,277.630923181901
19759,2023,6,878106,87000026,US-1/DIXIE HWY,SW 216 ST/HAINLIN MI,4500,S,F,F,F,F,87,Miami-Dade,6,0,4.474,9,0,63.1,8,7201.1012,7201.10121599027
19760,2023,4,970812,93470100,SR 806/ATLANTIC AVE,SR 91 NB,2700,C,F,F,W,F,93,Palm Beach,8,0,0.376,8,0,99.9,13.6,602.7335,602.733465951547
19761,2023,7,152756,15190028,SR-686/ROOSEVELT BLV,I-275/SR-93 SB,10000,F,F,F,W,F,15,Pinellas,7,0,0.252,8,0,99.9,6.8,406.4574,406.457398612225
19762,2023,4,940273,94631003,N/A,SR-68/ORANGE AVE,8800,R,F,F,F,F,94,St. Lucie,4,0.721,2.777,9,0,51.6,7.1,3322.7335,3322.73346007143
19763,2023,4,948535,94000093,N/A,N/A,11900,S,F,F,F,2,94,St. Lucie,4,0.622,1.382,9,0,52.3,7,1218.0686,1218.06864803573
19764,2023,4,935504,93680000,N/A,N/A,26000,C,F,F,F,F,93,Palm Beach,4,1.135,1.983,9,0,58,7.2,1364.8838,1364.88384635943
19765,2023,3,505002,50702003,US-90/SR-10,GEORGIA STATE LINE,750,C,F,F,F,F,50,Gadsden,3,0,0.412,9,0,56.7,7.7,663.156,663.156017892415
19766,2023,1,124492,12000117,COLLIER CO LINE,E TERRY ST,23500,C,F,F,F,A,12,Lee,1,0,2.001,9,0,52.4,6.9,3212.971,3212.97101013206
19767,2023,4,947033,94560000,COCONUT AVE,N/A,4900,S,F,F,F,F,94,St. Lucie,4,0,1.064,9,0,51.6,7.1,1709.5445,1709.54448862317
19768,2023,4,947094,94000021,N/A,N/A,2700,V,F,F,F,F,94,St. Lucie,4,0.83,1.066,9,0,51.6,7.1,378.7004,378.700441239125
19769,2023,4,867008,86000261,PARK-N-RIDE ENTR,SW 1 ST,2300,C,F,F,F,F,86,Broward,4,0,0.139,8,0,57.9,3,224.7298,224.729821321044
19770,2023,4,937378,93851000,N/A,MYSTIC LN,15900,C,F,F,F,F,93,Palm Beach,4,1.98,3.008,9,0,58.1,7.2,1644.2372,1644.23719670133
19771,2023,2,385020,38030000,US-19/27A/98/SR-30,S FAULKNER ST,5400,C,F,F,F,A,38,Taylor,2,0,0.26,9,0,55.3,12.9,418.6599,418.659881435248
19772,2023,4,970471,86471131,87470005 RAMP,UNIVERSITY DRIVE,3500,C,F,F,W,F,86,Broward,8,0,0.996,8,0,99.9,5.7,1585.2825,1585.28249764688
19773,2023,4,948506,94000012,SR-68 / ORANGE AVE,AVENUE Q,3600,S,F,F,F,2,94,St. Lucie,4,0,1.25,9,0,51.6,7.1,2014.1505,2014.15053591844
